,CGA,students
9723,1.837,59786335
9724,2.746,59789204
9725,3.982,59789404
9726,3.189,59790091
9727,2.977,59790214
9728,3.773,59791144
9729,3.369,59791719
9730,3.269,59792068
9731,3.055,59792736
9732,3.117,59793451
9733,2.748,59794876
9734,2.437,59796066
9735,2.87,59796736
9736,3.825,59796813
9737,2.737,59797727
9738,3.219,59798443
9739,2.129,59799153
9740,3.416,59799218
9741,3.584,59800238
9742,3.335,59800983
9743,2.505,59801107
9744,2.474,59801527
9745,2.616,59801982
9746,2.657,59802110
9747,2.9,59803488
9748,2.869,59804028
9749,3.224,59805322
9750,2.796,59805978
9751,2.691,59807453
9752,2.034,59807683
9753,3.716,59808020
9754,3.504,59808442
9755,2.541,59808755
9756,0.0,59809377
9757,3.354,59811519
9758,3.265,59812162
9759,3.323,59812564
9760,2.4,59813209
9761,2.932,59813727
9762,2.514,59814325
9763,2.857,59816841
9764,2.506,59819738
9765,2.479,59821052
9766,2.922,59821081
9767,2.622,59821093
9768,3.716,59821910
9769,1.79,59822416
9770,1.957,59822564
9771,2.751,59824719
9772,3.751,59826533
9773,3.796,59827592
9774,2.786,59828082
9775,2.753,59828433
9776,3.979,59828920
9777,2.942,59833090
9778,3.092,59834501
9779,2.499,59835927
9780,2.895,59836429
9781,2.727,59836652
9782,2.736,59843345
9783,2.73,59843434
9784,3.711,59844914
9785,3.906,59846073
9786,2.784,59846496
9787,3.127,59848242
9788,2.575,59848678
9789,4.044,59848777
9790,3.29,59850572
9791,2.814,59850791
9792,3.855,59851294
9793,3.681,59852952
9794,3.201,59854392
9795,3.319,59855588
9796,1.681,59855852
9797,3.001,59856064
9798,3.402,59856073
9799,3.133,59857917
9800,2.438,59858187
9801,1.442,59858386
9802,2.926,59859029
9803,3.156,59860409
9804,2.388,59860456
9805,3.723,59860521
9806,2.248,59861114
9807,3.575,59862644
9808,3.214,59863616
9809,3.812,59863786
9810,2.158,59863869
9811,3.329,59865012
9812,2.74,59865038
9813,2.2,59866483
9814,2.569,59868272
9815,3.281,59868437
9816,3.258,59870820
9817,4.081,59873132
9818,3.028,59874012
9819,3.076,59874368
9820,2.316,59875362
9821,3.25,59876611
9822,3.046,59876680
9823,2.538,59877428
9824,2.837,59877798
9825,3.703,59879072
9826,3.556,59880616
9827,2.911,59880947
9828,3.177,59882142
9829,3.917,59882410
9830,2.685,59883154
9831,2.722,59883478
9832,2.913,59883498
9833,3.656,59885109
9834,2.138,59886042
9835,3.203,59886202
9836,2.594,59886496
9837,2.646,59887114
9838,3.561,59887989
9839,2.247,59888524
9840,3.0,59889273
9841,3.132,59889554
9842,3.122,59890245
9843,3.267,59890824
9844,3.017,59891017
9845,2.493,59891734
9846,3.296,59892212
9847,3.172,59894490
9848,3.076,59898619
9849,2.614,59899237
9850,3.139,59900775
9851,2.039,59900836
9852,3.194,59901040
9853,2.307,59901905
9854,3.264,59902784
9855,2.894,59904768
9856,3.723,59905274
9857,2.833,59906916
9858,2.463,59907114
9859,3.138,59907854
9860,2.935,59908242
9861,3.978,59909634
9862,2.45,59910379
9863,3.493,59910458
9864,2.153,59910587
9865,3.013,59911132
9866,3.843,59911704
9867,2.652,59912649
9868,3.143,59913450
9869,2.157,59914067
9870,3.424,59914272
9871,1.455,59914460
9872,3.002,59915371
9873,3.025,59916200
9874,2.963,59918643
9875,2.849,59919860
9876,2.734,59920498
9877,2.809,59921470
9878,2.588,59921628
9879,2.925,59922033
9880,2.318,59922090
9881,2.809,59922617
9882,1.564,59922638
9883,2.34,59923402
9884,1.963,59924209
9885,3.256,59925287
9886,3.11,59925368
9887,2.784,59926874
9888,2.349,59928214
9889,3.6,59928732
9890,1.977,59928897
9891,2.823,59929319
9892,2.244,59932544
9893,2.488,59932711
9894,2.473,59934371
9895,3.157,59935486
9896,2.408,59936342
9897,3.127,59936722
9898,1.816,59937153
9899,2.936,59938199
9900,3.028,59939468
9901,3.58,59939913
9902,3.377,59940091
9903,2.414,59940094
9904,2.652,59942713
9905,3.005,59944508
9906,3.291,59944876
9907,3.394,59946634
9908,2.591,59949230
9909,2.851,59950219
9910,2.729,59951499
9911,2.833,59954503
9912,2.125,59954538
9913,2.411,59954589
9914,2.66,59957664
9915,3.489,59958125
9916,1.928,59958222
9917,2.44,59958618
9918,3.249,59959584
9919,2.641,59960561
9920,2.095,59962468
9921,3.34,59962703
9922,2.954,59963573
9923,3.367,59963710
9924,2.534,59963935
9925,3.359,59964625
9926,1.893,59964715
9927,3.021,59967084
9928,2.8,59968346
9929,2.747,59968439
9930,3.118,59969025
9931,3.493,59969101
9932,3.08,59970362
9933,2.146,59970519
9934,2.34,59971047
9935,2.362,59971383
9936,2.997,59971798
9937,3.242,59972343
9938,3.402,59972464
9939,3.051,59972737
9940,3.563,59973588
9941,2.893,59975008
9942,3.06,59977360
9943,2.471,59977403
9944,3.154,59977627
9945,2.567,59978461
9946,3.821,59978997
9947,2.799,59979417
9948,1.948,59981671
9949,3.413,59983187
9950,2.735,59983596
9951,3.319,59983640
9952,3.214,59984405
9953,3.487,59985310
9954,2.719,59985356
9955,2.636,59985726
9956,3.004,59987444
9957,3.097,59991567
9958,3.0,59991863
9959,2.074,59992099
9960,2.705,59993088
9961,2.357,59993589
9962,2.838,59993939
9963,3.869,59995907
9964,2.797,59997513
9965,2.12,59997557
9966,2.688,59997903
9967,3.335,59998515
9968,3.043,59998779
9969,2.956,59998847
9970,3.154,59999386
9971,3.812,59999925
9972,3.277,60000444
9973,3.794,60001179
9974,3.131,60003937
9975,2.54,60011135
9976,3.072,60014847
9977,3.086,60031293
9978,2.524,60032218
9979,3.334,60033213
9980,2.261,60056598
9981,2.317,60064297
9982,2.565,60075721
9983,3.383,60076722
9984,2.17,60089606
9985,1.71,60091997
9986,3.497,60097955
9987,2.797,60099528
9988,2.892,60099696
9989,2.206,60112074
9990,1.855,60112945
9991,3.123,60114859
9992,3.141,60118208
9993,1.474,60131880
9994,3.093,60132966
9995,3.135,60134946
9996,2.659,60138891
9997,2.824,60144404
9998,2.894,60150642
9999,3.628,60153942
10000,3.045,60154876
10001,0.0,60162529
10002,3.413,60183768
10003,3.155,60218000
10004,2.959,60225432
10005,1.563,60230538
10006,1.811,60236590
10007,2.326,60247350
10008,2.62,60262454
10009,3.128,60282107
10010,1.35,60283009
10011,2.331,60287397
10012,2.865,60293996
10013,2.25,60297662
10014,1.724,60305554
10015,2.459,60311334
10016,2.772,60326542
10017,2.891,60338589
10018,3.184,60345256
10019,2.874,60357231
10020,3.741,60357242
10021,2.963,60369030
10022,1.921,60369572
10023,1.707,60419400
10024,1.661,60433821
10025,2.73,60442182
10026,2.403,60456268
10027,3.106,60457314
10028,1.837,60457746
10029,3.925,60460077
10030,2.516,60461281
10031,2.238,60468477
10032,3.571,60470646
10033,2.796,60484487
10034,3.155,60493827
10035,2.918,60505398
10036,2.722,60531525
10037,2.011,60533057
10038,1.771,60548706
10039,2.664,60550367
10040,2.1,60560640
10041,1.39,60570008
10042,3.117,60576034
10043,2.129,60577654
10044,2.766,60590948
10045,3.713,60594115
10046,2.917,60595135
10047,3.316,60595612
10048,1.947,60599319
10049,3.0,60600402
10050,3.071,60602545
10051,2.675,60605869
10052,2.04,60606554
10053,2.432,60609452
10054,1.327,60610582
10055,2.745,60615828
10056,2.848,60616071
10057,2.731,60618063
10058,3.193,60618916
10059,3.548,60628035
10060,0.524,60629482
10061,3.334,60630328
10062,0.0,60638975
10063,3.206,60643258
10064,2.174,60648131
10065,3.08,60657187
10066,3.532,60712647
10067,3.003,60713687
10068,3.64,60714942
10069,2.193,60717280
10070,3.972,60720295
10071,2.29,60731157
10072,3.835,60736323
10073,4.01,60736695
10074,2.257,60752894
10075,3.7,60759180
10076,3.121,60765645
10077,1.979,60795896
10078,2.459,60804468
10079,3.393,60825772
10080,3.045,60825798
10081,3.117,60825916
10082,3.172,60841713
10083,2.107,60842889
10084,2.178,60845591
10085,3.503,60853692
10086,2.91,60861226
10087,2.719,60861921
10088,2.714,60863547
10089,2.709,60868117
10090,2.4,60889200
10091,2.01,60890309
10092,2.439,60915286
10093,4.045,60922628
10094,2.477,60924831
10095,2.133,60929040
10096,2.576,60934244
10097,3.393,60937770
10098,2.843,60940999
10099,2.907,60948724
10100,2.53,60960585
10101,2.4,60963910
10102,2.9,60971628
10103,3.333,60980304
10104,2.493,60998832
10105,2.336,61003842
10106,2.859,61007771
10107,3.253,61008408
10108,2.566,61009603
10109,3.213,61009846
10110,2.372,61010200
10111,2.407,61011981
10112,2.54,61018458
10113,2.607,61024120
10114,2.476,61037130
10115,3.421,61050605
10116,2.662,61050783
10117,2.679,61060134
10118,1.896,61090540
10119,2.769,61093739
10120,2.525,61095971
10121,3.231,61100849
10122,1.675,61139311
10123,2.688,61143160
10124,1.917,61152820
10125,2.334,61156831
10126,2.824,61157414
10127,2.145,61171856
10128,2.603,61177395
10129,2.281,61177531
10130,2.143,61183887
10131,2.8,61190689
10132,3.314,61193119
10133,2.834,61208801
10134,4.109,61210855
10135,2.731,61212025
10136,2.952,61222083
10137,3.29,61233848
10138,2.31,61237341
10139,3.013,61246051
10140,3.062,61247158
10141,3.438,61247544
10142,2.359,61262814
10143,3.169,61288624
10144,2.909,61291325
10145,2.57,61295183
10146,1.738,61298130
10147,2.87,61299111
10148,3.025,61301763
10149,2.837,61312719
10150,0.346,61329585
10151,2.63,61335323
10152,2.442,61346380
10153,2.68,61349113
10154,3.209,61365721
10155,3.859,61365995
10156,2.497,61370424
10157,1.944,61370704
10158,2.609,61371781
10159,3.135,61381027
10160,2.522,61381303
10161,2.459,61403794
10162,3.17,61407750
10163,2.741,61408994
10164,3.186,61431379
10165,2.517,61434322
10166,2.7,61444928
10167,2.058,61458848
10168,2.577,61459136
10169,3.741,61461942
10170,3.514,61466992
10171,2.383,61470884
10172,3.27,61477622
10173,2.504,61488712
10174,3.141,61489873
10175,1.631,61493004
10176,2.859,61494951
10177,3.648,61497942
10178,1.968,61498414
10179,2.23,61508385
10180,3.234,61533552
10181,3.021,61548057
10182,1.531,61562331
10183,2.048,61564673
10184,2.626,61566654
10185,1.824,61567380
10186,2.35,61571029
10187,2.213,61575688
10188,2.541,61577863
10189,2.1,61590782
10190,2.273,61594043
10191,2.925,61595104
10192,2.814,61601289
10193,2.504,61605374
10194,1.706,61613745
10195,2.494,61622412
10196,3.331,61654235
10197,1.432,61669832
10198,2.781,61685302
10199,3.46,61702521
10200,3.621,61713019
10201,2.636,61714573
10202,3.031,61714914
10203,2.414,61719562
10204,2.259,61720626
10205,3.055,61724302
10206,2.661,61741607
10207,2.363,61741678
10208,3.472,61757930
10209,2.897,61766334
10210,2.3,61772956
10211,3.328,61780913
10212,2.586,61782066
10213,1.854,61783553
10214,3.217,61790427
10215,2.72,61796865
10216,2.681,61800552
10217,2.219,61809226
10218,2.864,61815032
10219,3.214,61822713
10220,3.181,61827607
10221,2.207,61827995
10222,1.419,61833795
10223,3.206,61839280
10224,2.486,61843843
10225,2.73,61845964
10226,3.228,61851427
10227,2.769,61855007
10228,3.7,61856049
10229,2.866,61856631
10230,2.669,61862249
10231,2.278,61876023
10232,2.897,61878041
10233,3.617,61882533
10234,2.95,61885498
10235,2.754,61897737
10236,2.112,61897961
10237,2.71,61907060
10238,3.636,61912144
10239,2.021,61921450
10240,3.516,61922882
10241,1.617,61925991
10242,2.4,61943133
10243,2.74,61952447
10244,2.867,61957894
10245,3.052,61969188
10246,3.054,61969766
10247,1.981,61972587
10248,3.213,61976436
10249,2.52,61991544
10250,2.235,61996826
10251,2.197,61998354
10252,1.907,62001234
10253,2.3,62002201
10254,3.64,62005204
10255,2.052,62015852
10256,2.938,62025420
10257,2.76,62027262
10258,1.686,62027337
10259,2.823,62034549
10260,2.103,62039665
10261,3.807,62043480
10262,2.555,62043901
10263,3.424,62056579
10264,2.062,62056661
10265,2.368,62057748
10266,2.848,62064908
10267,1.975,62070084
10268,2.465,62082271
10269,2.428,62085421
10270,3.131,62089642
10271,2.779,62092453
10272,2.362,62096874
10273,0.907,62103004
10274,3.39,62105847
10275,3.193,62109609
10276,1.932,62123962
10277,3.125,62148949
10278,1.873,62150853
10279,2.935,62154893
10280,2.428,62155567
10281,2.145,62157809
10282,2.193,62165591
10283,2.259,62190084
10284,2.114,62196163
10285,2.003,62201332
10286,2.144,62217686
10287,2.369,62220039
10288,1.3,62234335
10289,2.869,62236929
10290,2.186,62239715
10291,2.886,62240745
10292,2.503,62243766
10293,2.963,62250134
10294,2.218,62252457
10295,2.944,62260008
10296,2.572,62262625
10297,3.178,62266232
10298,0.222,62271366
10299,3.0,62271870
10300,2.633,62277880
10301,2.629,62298988
10302,3.206,62300680
10303,2.852,62314464
10304,3.431,62328421
10305,2.992,62339452
10306,1.087,62358006
10307,2.145,62358653
10308,2.764,62369111
10309,2.346,62377510
10310,2.364,62387737
10311,3.583,62397152
10312,2.855,62403516
10313,2.3,62406428
10314,2.462,62414377
10315,2.944,62419497
10316,2.61,62425751
10317,2.955,62434067
10318,3.709,62434330
10319,3.109,62436969
10320,3.238,62445679
10321,2.24,62449885
10322,3.186,62457244
10323,2.979,62463926
10324,2.729,62463960
10325,2.39,62477986
10326,3.119,62488368
10327,2.352,62495323
10328,3.434,62495591
10329,2.22,62495693
10330,2.024,62498498
10331,2.432,62501652
10332,2.947,62501855
10333,2.093,62508321
10334,2.27,62520444
10335,1.867,62526206
10336,2.184,62528362
10337,2.979,62535063
10338,2.294,62540420
10339,2.421,62543934
10340,1.625,62549686
10341,1.971,62578625
10342,3.06,62597403
10343,2.732,62599414
10344,2.948,62599883
10345,2.96,62600297
10346,2.911,62602491
10347,2.975,62606981
10348,2.824,62608660
10349,3.478,62613960
10350,2.866,62620806
10351,1.237,62631746
10352,3.166,62635723
10353,3.076,62644164
10354,2.176,62654026
10355,3.179,62665402
10356,2.387,62673252
10357,2.667,62673887
10358,2.472,62683756
10359,2.545,62691566
10360,2.352,62694865
10361,2.906,62702721
10362,2.734,62712981
10363,2.483,62718142
10364,2.845,62723589
10365,1.644,62754805
10366,2.183,62760239
10367,3.727,62761132
10368,2.418,62771906
10369,2.632,62795128
10370,3.078,62804534
10371,2.659,62831324
10372,2.645,62871999
10373,4.065,62892125
10374,3.119,62892471
10375,1.816,62892499
10376,3.625,62893514
10377,3.0,62903369
10378,2.494,62907416
10379,2.394,62910525
10380,1.645,62961499
10381,3.66,62978903
10382,3.455,62991877
10383,2.909,63007876
10384,2.371,63022046
10385,3.186,63030896
10386,2.415,63035834
10387,2.289,63036112
10388,1.75,63047007
10389,2.827,63048357
10390,2.474,63062124
10391,2.923,63069696
10392,3.39,63069836
10393,3.403,63079468
10394,3.083,63080868
10395,3.375,63085133
10396,2.672,63099329
10397,1.859,63100416
10398,2.453,63111660
10399,3.814,63130445
10400,3.388,63131072
10401,2.591,63144925
10402,2.434,63148658
10403,2.11,63155783
10404,1.697,63157679
10405,2.493,63163335
10406,2.282,63186216
10407,4.039,63193538
10408,3.2,63198862
10409,2.952,63199335
10410,3.531,63203454
10411,2.052,63204494
10412,3.131,63214714
10413,1.388,63242935
10414,3.568,63247182
10415,2.146,63261948
10416,3.034,63264771
10417,3.255,63267182
10418,2.39,63268591
10419,2.4,63273655
10420,2.956,63306357
10421,3.082,63307651
10422,1.854,63310835
10423,1.909,63316317
10424,2.928,63317736
10425,3.467,63327083
10426,3.6,63330819
10427,2.694,63339042
10428,2.897,63355080
10429,3.038,63369690
10430,2.555,63389012
10431,2.653,63397118
10432,2.347,63402607
10433,2.235,63408793
10434,2.503,63409102
10435,2.368,63413992
10436,2.91,63429854
10437,3.569,63433567
10438,2.2,63434365
10439,2.673,63441794
10440,2.317,63442491
10441,2.3,63457078
10442,3.255,63458221
10443,1.723,63462644
10444,3.863,63467608
10445,3.008,63472880
10446,1.975,63479042
10447,2.033,63490461
10448,3.434,63492611
10449,2.375,63498933
10450,3.606,63500564
10451,2.979,63514189
10452,1.527,63514593
10453,2.768,63531392
10454,2.317,63532354
10455,3.018,63543922
10456,3.415,63549203
10457,3.064,63552608
10458,2.506,63570815
10459,3.239,63576847
10460,2.433,63578443
10461,2.621,63584327
10462,1.532,63585935
10463,3.46,63586294
10464,2.565,63587031
10465,2.3,63603880
10466,2.731,63610055
10467,2.203,63613308
10468,2.517,63616592
10469,2.303,63622786
10470,2.963,63630878
10471,3.894,63636621
10472,3.662,63638011
10473,2.672,63640980
10474,2.128,63644303
10475,2.947,63653456
10476,2.921,63654918
10477,3.206,63660143
10478,1.793,63666526
10479,1.974,63700260
10480,3.11,63702956
10481,2.921,63703616
10482,3.393,63705371
10483,2.538,63708088
10484,3.081,63713244
10485,2.712,63714260
10486,2.94,63733071
10487,3.266,63733134
10488,3.169,63735939
10489,0.0,63737313
10490,2.979,63746583
10491,3.064,63747008
10492,2.321,63750873
10493,2.238,63751716
10494,2.222,63756826
10495,2.671,63758393
10496,3.031,63777896
10497,2.984,63779330
10498,3.17,63781083
10499,3.544,63785199
10500,2.069,63785282
10501,3.294,63793393
10502,2.156,63796670
10503,2.47,63812903
10504,3.112,63819611
10505,2.457,63831350
10506,3.268,63833298
10507,2.691,63837852
10508,2.372,63855752
10509,2.753,63864497
10510,2.855,63870278
10511,3.435,63875767
10512,2.86,63890391
10513,3.123,63891336
10514,3.111,63899902
10515,2.477,63910890
10516,2.29,63911144
10517,2.953,63931284
10518,2.955,63933860
10519,2.089,63937833
10520,3.433,63943127
10521,2.109,63947175
10522,2.556,63949676
10523,2.917,63963635
10524,2.507,63967139
10525,3.114,63969779
10526,3.71,63970909
10527,1.746,63973170
10528,3.255,63979398
10529,3.184,63994970
10530,2.359,63997126
10531,2.731,63998474
10532,1.178,64000249
10533,2.932,64004591
10534,3.735,64011344
10535,1.974,64024607
10536,3.19,64034740
10537,3.72,64050747
10538,3.555,64053413
10539,2.466,64064601
10540,3.052,64070091
10541,1.95,64072346
10542,3.259,64073099
10543,2.33,64095930
10544,2.059,64096767
10545,2.675,64097880
10546,3.293,64102918
10547,2.503,64111017
10548,2.01,64127565
10549,3.892,64133576
10550,3.551,64139177
10551,3.514,64155581
10552,2.01,64157696
10553,2.506,64164217
10554,2.634,64171574
10555,2.173,64181606
10556,3.3,64183088
10557,2.545,64191747
10558,3.217,64193612
10559,1.55,64204471
10560,2.054,64213141
10561,3.472,64221937
10562,2.291,64224537
10563,3.045,64224874
10564,1.2,64229277
10565,2.709,64240192
10566,3.086,64244345
10567,2.544,64252949
10568,3.121,64255045
10569,1.196,64258941
10570,3.272,64261655
10571,2.5,64277088
10572,2.5,64279047
10573,1.989,64285260
10574,3.17,64293201
10575,2.586,64294994
10576,3.288,64298879
10577,1.838,64301582
10578,2.855,64304900
10579,2.565,64305446
10580,1.629,64313566
10581,3.051,64335694
